Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4
Top - Green,top-green-by4t,Must-have top - green,BrownButter,Apparel & Accessories > Clothing > Shirts & Tops,Top,"new-arrival, brownbutter, premium, indian-fashion, women, tops, casual-wear, work-wear",TRUE,active,F1005-1,,Size,XS,,,,,,,,699,899,500,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dqql9kxhu/image/upload/v1775643980/brownbutter_products/F1005_1.jpg,1,Top - Green - XS,,FALSE,Top - Green | BrownButter - Premium Fashion,"Shop Top - Green at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Green,Apparel & Accessories > Clothing > Shirts & Tops,Women,Adult (13+ years old),F1005,,,New,FALSE,,,,,
,,,,,,,TRUE,active,F1005-2,,Size,S,,,,,,,,699,899,500,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dqql9kxhu/image/upload/v1775643981/brownbutter_products/F1005_2.jpg,2,Top - Green - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,F1005-3,,Size,M,,,,,,,,699,899,500,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dqql9kxhu/image/upload/v1775643982/brownbutter_products/F1005_3.jpg,3,Top - Green - M,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,F1005-4,,Size,L,,,,,,,,699,899,500,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dqql9kxhu/image/upload/v1775643983/brownbutter_products/F1005_4.jpg,4,Top - Green - L,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,F1005-5,,Size,XL,,,,,,,,699,899,500,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dqql9kxhu/image/upload/v1775643985/brownbutter_products/F1005_5.jpg,5,Top - Green - XL,,FALSE,,,,,,,,,,,FALSE,,,,,
Bottom - Black,bottom-black-pbzm,Must-have bottom - black,BrownButter,Apparel & Accessories > Clothing > Pants,Bottom,"new-arrival, brownbutter, premium, indian-fashion, women, bottoms, jeans, trousers",TRUE,active,6661-1,,Size,26,,,,,,,,599,799,380,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dqql9kxhu/image/upload/v1775643967/brownbutter_products/6661_1.jpg,1,Bottom - Black - 26,,FALSE,Bottom - Black | BrownButter - Premium Fashion,"Shop Bottom - Black at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Black,Apparel & Accessories > Clothing > Pants,Women,Adult (13+ years old),6661,,,New,FALSE,,,,,
,,,,,,,TRUE,active,6661-2,,Size,28,,,,,,,,599,799,380,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dqql9kxhu/image/upload/v1775643969/brownbutter_products/6661_2.jpg,2,Bottom - Black - 28,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,6661-3,,Size,30,,,,,,,,599,799,380,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dqql9kxhu/image/upload/v1775643970/brownbutter_products/6661_3.jpg,3,Bottom - Black - 30,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,6661-4,,Size,32,,,,,,,,599,799,380,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dqql9kxhu/image/upload/v1775643971/brownbutter_products/6661_4.jpg,4,Bottom - Black - 32,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,6661-5,,Size,34,,,,,,,,599,799,380,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dqql9kxhu/image/upload/v1775643972/brownbutter_products/6661_5.jpg,5,Bottom - Black - 34,,FALSE,,,,,,,,,,,FALSE,,,,,
Shirt - White,shirt-white-1fje,Must-have shirt - white,BrownButter,Apparel & Accessories > Clothing > Shirts & Tops,Shirt,"new-arrival, brownbutter, premium, indian-fashion, men, shirts, formal-wear, casual-shirts",TRUE,active,LYQ0265-1,,Size,S,,,,,,,,999,1299,632,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dqql9kxhu/image/upload/v1775643986/brownbutter_products/LYQ0265_1.jpg,1,Shirt - White - S,,FALSE,Shirt - White | BrownButter - Premium Fashion,"Shop Shirt - White at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",White,Apparel & Accessories > Clothing > Shirts & Tops,Men,Adult (13+ years old),LYQ0265,,,New,FALSE,,,,,
,,,,,,,TRUE,active,LYQ0265-2,,Size,M,,,,,,,,999,1299,632,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dqql9kxhu/image/upload/v1775643988/brownbutter_products/LYQ0265_2.jpg,2,Shirt - White - M,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,LYQ0265-3,,Size,L,,,,,,,,999,1299,632,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dqql9kxhu/image/upload/v1775643990/brownbutter_products/LYQ0265_3.jpg,3,Shirt - White - L,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,LYQ0265-4,,Size,XL,,,,,,,,999,1299,632,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dqql9kxhu/image/upload/v1775643992/brownbutter_products/LYQ0265_4.jpg,4,Shirt - White - XL,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,LYQ0265-5,,Size,XXL,,,,,,,,999,1299,632,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dqql9kxhu/image/upload/v1775643993/brownbutter_products/LYQ0265_5.jpg,5,Shirt - White - XXL,,FALSE,,,,,,,,,,,FALSE,,,,,
