Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4
Tops - Orange,tops-orange-awd1,Stylish tops - orange for everyday wear,BrownButter,Apparel & Accessories > Clothing,Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W39216331-1,,Size,XS,,,,,,,,1100,1700,550,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659808/brownbutter_products/W39216331_1.jpg,1,Tops - Orange - XS,,FALSE,Tops - Orange | BrownButter - Premium Fashion,"Shop Tops - Orange at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Orange,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W39216331,,,New,FALSE,,,,,
,tops-orange-awd1,,,,,,TRUE,active,W39216331-2,,Size,S,,,,,,,,1100,1700,550,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659809/brownbutter_products/W39216331_2.jpg,2,Tops - Orange - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-orange-awd1,,,,,,TRUE,active,W39216331-3,,Size,M,,,,,,,,1100,1700,550,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-orange-awd1,,,,,,TRUE,active,W39216331-4,,Size,L,,,,,,,,1100,1700,550,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-orange-awd1,,,,,,TRUE,active,W39216331-5,,Size,XL,,,,,,,,1100,1700,550,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Tops - White,tops-white-96ij,Premium quality tops - white,BrownButter,Apparel & Accessories > Clothing,Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W39216522-1,,Size,XS,,,,,,,,1200,1800,585,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659810/brownbutter_products/W39216522_1.jpg,1,Tops - White - XS,,FALSE,Tops - White | BrownButter - Premium Fashion,"Shop Tops - White at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",White,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W39216522,,,New,FALSE,,,,,
,tops-white-96ij,,,,,,TRUE,active,W39216522-2,,Size,S,,,,,,,,1200,1800,585,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659811/brownbutter_products/W39216522_2.jpg,2,Tops - White - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-white-96ij,,,,,,TRUE,active,W39216522-3,,Size,M,,,,,,,,1200,1800,585,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-white-96ij,,,,,,TRUE,active,W39216522-4,,Size,L,,,,,,,,1200,1800,585,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-white-96ij,,,,,,TRUE,active,W39216522-5,,Size,XL,,,,,,,,1200,1800,585,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Tops - Brown,tops-brown-4c2b,Premium quality tops - brown,BrownButter,Apparel & Accessories > Clothing,Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W395ZJ2621A-1,,Size,XS,,,,,,,,1100,1700,569,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659813/brownbutter_products/W395ZJ2621A_1.jpg,1,Tops - Brown - XS,,FALSE,Tops - Brown | BrownButter - Premium Fashion,"Shop Tops - Brown at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Brown,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W395ZJ2621A,,,New,FALSE,,,,,
,tops-brown-4c2b,,,,,,TRUE,active,W395ZJ2621A-2,,Size,S,,,,,,,,1100,1700,569,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659814/brownbutter_products/W395ZJ2621A_2.jpg,2,Tops - Brown - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-brown-4c2b,,,,,,TRUE,active,W395ZJ2621A-3,,Size,M,,,,,,,,1100,1700,569,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-brown-4c2b,,,,,,TRUE,active,W395ZJ2621A-4,,Size,L,,,,,,,,1100,1700,569,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-brown-4c2b,,,,,,TRUE,active,W395ZJ2621A-5,,Size,XL,,,,,,,,1100,1700,569,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Tops - Blue,tops-blue-9m2e,Trending tops - blue collection,BrownButter,Apparel & Accessories > Clothing,Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W395ZJ2621B-1,,Size,XS,,,,,,,,1100,1700,569,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659815/brownbutter_products/W395ZJ2621B_1.jpg,1,Tops - Blue - XS,,FALSE,Tops - Blue | BrownButter - Premium Fashion,"Shop Tops - Blue at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Blue,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W395ZJ2621B,,,New,FALSE,,,,,
,tops-blue-9m2e,,,,,,TRUE,active,W395ZJ2621B-2,,Size,S,,,,,,,,1100,1700,569,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659816/brownbutter_products/W395ZJ2621B_2.jpg,2,Tops - Blue - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-blue-9m2e,,,,,,TRUE,active,W395ZJ2621B-3,,Size,M,,,,,,,,1100,1700,569,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-blue-9m2e,,,,,,TRUE,active,W395ZJ2621B-4,,Size,L,,,,,,,,1100,1700,569,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-blue-9m2e,,,,,,TRUE,active,W395ZJ2621B-5,,Size,XL,,,,,,,,1100,1700,569,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Tops - Green,tops-green-1uj2,Premium quality tops - green,BrownButter,Apparel & Accessories > Clothing,Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W3972695-1,,Size,XS,,,,,,,,900,1300,431,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659817/brownbutter_products/W3972695_1.jpg,1,Tops - Green - XS,,FALSE,Tops - Green | BrownButter - Premium Fashion,"Shop Tops - Green at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Green,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W3972695,,,New,FALSE,,,,,
,tops-green-1uj2,,,,,,TRUE,active,W3972695-2,,Size,S,,,,,,,,900,1300,431,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659818/brownbutter_products/W3972695_2.jpg,2,Tops - Green - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-green-1uj2,,,,,,TRUE,active,W3972695-3,,Size,M,,,,,,,,900,1300,431,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-green-1uj2,,,,,,TRUE,active,W3972695-4,,Size,L,,,,,,,,900,1300,431,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-green-1uj2,,,,,,TRUE,active,W3972695-5,,Size,XL,,,,,,,,900,1300,431,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Tops - Black,tops-black-p8mz,Must-have tops - black,BrownButter,Apparel & Accessories > Clothing,Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W397A526A-1,,Size,XS,,,,,,,,800,1200,408,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659819/brownbutter_products/W397A526A_1.jpg,1,Tops - Black - XS,,FALSE,Tops - Black | BrownButter - Premium Fashion,"Shop Tops - Black at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Black,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W397A526A,,,New,FALSE,,,,,
,tops-black-p8mz,,,,,,TRUE,active,W397A526A-2,,Size,S,,,,,,,,800,1200,408,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659821/brownbutter_products/W397A526A_2.jpg,2,Tops - Black - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-black-p8mz,,,,,,TRUE,active,W397A526A-3,,Size,M,,,,,,,,800,1200,408,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-black-p8mz,,,,,,TRUE,active,W397A526A-4,,Size,L,,,,,,,,800,1200,408,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-black-p8mz,,,,,,TRUE,active,W397A526A-5,,Size,XL,,,,,,,,800,1200,408,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Tops - Pink,tops-pink-v9x3,Must-have tops - pink,BrownButter,Apparel & Accessories > Clothing,Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W397A526C-1,,Size,XS,,,,,,,,800,1200,408,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659822/brownbutter_products/W397A526C_1.jpg,1,Tops - Pink - XS,,FALSE,Tops - Pink | BrownButter - Premium Fashion,"Shop Tops - Pink at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Pink,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W397A526C,,,New,FALSE,,,,,
,tops-pink-v9x3,,,,,,TRUE,active,W397A526C-2,,Size,S,,,,,,,,800,1200,408,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659823/brownbutter_products/W397A526C_2.jpg,2,Tops - Pink - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-pink-v9x3,,,,,,TRUE,active,W397A526C-3,,Size,M,,,,,,,,800,1200,408,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-pink-v9x3,,,,,,TRUE,active,W397A526C-4,,Size,L,,,,,,,,800,1200,408,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-pink-v9x3,,,,,,TRUE,active,W397A526C-5,,Size,XL,,,,,,,,800,1200,408,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Tops - Black,tops-black-3a0i,Must-have tops - black,BrownButter,Apparel & Accessories > Clothing,Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W397A9275-1,,Size,XS,,,,,,,,900,1300,431,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659824/brownbutter_products/W397A9275_1.jpg,1,Tops - Black - XS,,FALSE,Tops - Black | BrownButter - Premium Fashion,"Shop Tops - Black at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Black,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W397A9275,,,New,FALSE,,,,,
,tops-black-3a0i,,,,,,TRUE,active,W397A9275-2,,Size,S,,,,,,,,900,1300,431,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659825/brownbutter_products/W397A9275_2.jpg,2,Tops - Black - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-black-3a0i,,,,,,TRUE,active,W397A9275-3,,Size,M,,,,,,,,900,1300,431,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-black-3a0i,,,,,,TRUE,active,W397A9275-4,,Size,L,,,,,,,,900,1300,431,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-black-3a0i,,,,,,TRUE,active,W397A9275-5,,Size,XL,,,,,,,,900,1300,431,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Tops - Grey,tops-grey-oo4r,Trending tops - grey collection,BrownButter,Apparel & Accessories > Clothing,Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W397A9312-1,,Size,XS,,,,,,,,1000,1400,478,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659826/brownbutter_products/W397A9312_1.jpg,1,Tops - Grey - XS,,FALSE,Tops - Grey | BrownButter - Premium Fashion,"Shop Tops - Grey at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Grey,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W397A9312,,,New,FALSE,,,,,
,tops-grey-oo4r,,,,,,TRUE,active,W397A9312-2,,Size,S,,,,,,,,1000,1400,478,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659828/brownbutter_products/W397A9312_2.jpg,2,Tops - Grey - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-grey-oo4r,,,,,,TRUE,active,W397A9312-3,,Size,M,,,,,,,,1000,1400,478,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-grey-oo4r,,,,,,TRUE,active,W397A9312-4,,Size,L,,,,,,,,1000,1400,478,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-grey-oo4r,,,,,,TRUE,active,W397A9312-5,,Size,XL,,,,,,,,1000,1400,478,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Tops - Coffee Brown,tops-coffee-brown-yq8g,Trending tops - coffee brown collection,BrownButter,Apparel & Accessories > Clothing,Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W397A9399B-1,,Size,XS,,,,,,,,1000,1600,524,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659829/brownbutter_products/W397A9399B_1.jpg,1,Tops - Coffee Brown - XS,,FALSE,Tops - Coffee Brown | BrownButter - Premium Fashion,"Shop Tops - Coffee Brown at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Coffee Brown,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W397A9399B,,,New,FALSE,,,,,
,tops-coffee-brown-yq8g,,,,,,TRUE,active,W397A9399B-2,,Size,S,,,,,,,,1000,1600,524,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659830/brownbutter_products/W397A9399B_2.jpg,2,Tops - Coffee Brown - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-coffee-brown-yq8g,,,,,,TRUE,active,W397A9399B-3,,Size,M,,,,,,,,1000,1600,524,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-coffee-brown-yq8g,,,,,,TRUE,active,W397A9399B-4,,Size,L,,,,,,,,1000,1600,524,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-coffee-brown-yq8g,,,,,,TRUE,active,W397A9399B-5,,Size,XL,,,,,,,,1000,1600,524,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Tops - Blue,tops-blue-swz7,Stylish tops - blue for everyday wear,BrownButter,Apparel & Accessories > Clothing,Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W397A9424A-1,,Size,XS,,,,,,,,900,1300,431,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659831/brownbutter_products/W397A9424A_1.jpg,1,Tops - Blue - XS,,FALSE,Tops - Blue | BrownButter - Premium Fashion,"Shop Tops - Blue at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Blue,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W397A9424A,,,New,FALSE,,,,,
,tops-blue-swz7,,,,,,TRUE,active,W397A9424A-2,,Size,S,,,,,,,,900,1300,431,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659832/brownbutter_products/W397A9424A_2.jpg,2,Tops - Blue - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-blue-swz7,,,,,,TRUE,active,W397A9424A-3,,Size,M,,,,,,,,900,1300,431,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-blue-swz7,,,,,,TRUE,active,W397A9424A-4,,Size,L,,,,,,,,900,1300,431,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-blue-swz7,,,,,,TRUE,active,W397A9424A-5,,Size,XL,,,,,,,,900,1300,431,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
