Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4
Tops - Pink,tops-pink-1s6q,Stylish tops - pink for everyday wear,BrownButter,Apparel & Accessories > Clothing,Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W254K2524033B-1,,Size,XS,,,,,,,,999,1999,685,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659736/brownbutter_products/W254K2524033B_1.jpg,1,Tops - Pink - XS,,FALSE,Tops - Pink | BrownButter - Premium Fashion,"Shop Tops - Pink at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Pink,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W254K2524033B,,,New,FALSE,,,,,
,tops-pink-1s6q,,,,,,TRUE,active,W254K2524033B-2,,Size,S,,,,,,,,999,1999,685,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659738/brownbutter_products/W254K2524033B_2.jpg,2,Tops - Pink - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-pink-1s6q,,,,,,TRUE,active,W254K2524033B-3,,Size,M,,,,,,,,999,1999,685,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-pink-1s6q,,,,,,TRUE,active,W254K2524033B-4,,Size,L,,,,,,,,999,1999,685,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-pink-1s6q,,,,,,TRUE,active,W254K2524033B-5,,Size,XL,,,,,,,,999,1999,685,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Tops - Yellow,tops-yellow-7a4b,Premium quality tops - yellow,BrownButter,Apparel & Accessories > Clothing,Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W254K26120128A-1,,Size,XS,,,,,,,,799,1999,552,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659739/brownbutter_products/W254K26120128A_1.jpg,1,Tops - Yellow - XS,,FALSE,Tops - Yellow | BrownButter - Premium Fashion,"Shop Tops - Yellow at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Yellow,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W254K26120128A,,,New,FALSE,,,,,
,tops-yellow-7a4b,,,,,,TRUE,active,W254K26120128A-2,,Size,S,,,,,,,,799,1999,552,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659740/brownbutter_products/W254K26120128A_2.jpg,2,Tops - Yellow - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-yellow-7a4b,,,,,,TRUE,active,W254K26120128A-3,,Size,M,,,,,,,,799,1999,552,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-yellow-7a4b,,,,,,TRUE,active,W254K26120128A-4,,Size,L,,,,,,,,799,1999,552,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-yellow-7a4b,,,,,,TRUE,active,W254K26120128A-5,,Size,XL,,,,,,,,799,1999,552,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Tops - Yellow,tops-yellow-1d72,Trending tops - yellow collection,BrownButter,Apparel & Accessories > Clothing,Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W254K26280063-1,,Size,XS,,,,,,,,1599,3999,1061,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659741/brownbutter_products/W254K26280063_1.jpg,1,Tops - Yellow - XS,,FALSE,Tops - Yellow | BrownButter - Premium Fashion,"Shop Tops - Yellow at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Yellow,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W254K26280063,,,New,FALSE,,,,,
,tops-yellow-1d72,,,,,,TRUE,active,W254K26280063-2,,Size,S,,,,,,,,1599,3999,1061,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659742/brownbutter_products/W254K26280063_2.jpg,2,Tops - Yellow - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-yellow-1d72,,,,,,TRUE,active,W254K26280063-3,,Size,M,,,,,,,,1599,3999,1061,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-yellow-1d72,,,,,,TRUE,active,W254K26280063-4,,Size,L,,,,,,,,1599,3999,1061,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-yellow-1d72,,,,,,TRUE,active,W254K26280063-5,,Size,XL,,,,,,,,1599,3999,1061,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Tops - Yellow,tops-yellow-1vzi,Premium quality tops - yellow,BrownButter,Apparel & Accessories > Clothing,Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W303T5218402K-1,,Size,XS,,,,,,,,1099,2499,708,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659743/brownbutter_products/W303T5218402K_1.jpg,1,Tops - Yellow - XS,,FALSE,Tops - Yellow | BrownButter - Premium Fashion,"Shop Tops - Yellow at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Yellow,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W303T5218402K,,,New,FALSE,,,,,
,tops-yellow-1vzi,,,,,,TRUE,active,W303T5218402K-2,,Size,S,,,,,,,,1099,2499,708,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659744/brownbutter_products/W303T5218402K_2.jpg,2,Tops - Yellow - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-yellow-1vzi,,,,,,TRUE,active,W303T5218402K-3,,Size,M,,,,,,,,1099,2499,708,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-yellow-1vzi,,,,,,TRUE,active,W303T5218402K-4,,Size,L,,,,,,,,1099,2499,708,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-yellow-1vzi,,,,,,TRUE,active,W303T5218402K-5,,Size,XL,,,,,,,,1099,2499,708,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Tops - Black,tops-black-b7m3,Stylish tops - black for everyday wear,BrownButter,Apparel & Accessories > Clothing,Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W303T5619298AB-1,,Size,XS,,,,,,,,899,1999,592,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659746/brownbutter_products/W303T5619298AB_1.jpg,1,Tops - Black - XS,,FALSE,Tops - Black | BrownButter - Premium Fashion,"Shop Tops - Black at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Black,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W303T5619298AB,,,New,FALSE,,,,,
,tops-black-b7m3,,,,,,TRUE,active,W303T5619298AB-2,,Size,S,,,,,,,,899,1999,592,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659747/brownbutter_products/W303T5619298AB_2.jpg,2,Tops - Black - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-black-b7m3,,,,,,TRUE,active,W303T5619298AB-3,,Size,M,,,,,,,,899,1999,592,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-black-b7m3,,,,,,TRUE,active,W303T5619298AB-4,,Size,L,,,,,,,,899,1999,592,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-black-b7m3,,,,,,TRUE,active,W303T5619298AB-5,,Size,XL,,,,,,,,899,1999,592,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Tops - Black,tops-black-4jae,Must-have tops - black,BrownButter,Apparel & Accessories > Clothing,Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W303T5920182KA-1,,Size,XS,,,,,,,,999,1999,662,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659748/brownbutter_products/W303T5920182KA_1.jpg,1,Tops - Black - XS,,FALSE,Tops - Black | BrownButter - Premium Fashion,"Shop Tops - Black at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Black,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W303T5920182KA,,,New,FALSE,,,,,
,tops-black-4jae,,,,,,TRUE,active,W303T5920182KA-2,,Size,S,,,,,,,,999,1999,662,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659749/brownbutter_products/W303T5920182KA_2.jpg,2,Tops - Black - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-black-4jae,,,,,,TRUE,active,W303T5920182KA-3,,Size,M,,,,,,,,999,1999,662,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-black-4jae,,,,,,TRUE,active,W303T5920182KA-4,,Size,L,,,,,,,,999,1999,662,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-black-4jae,,,,,,TRUE,active,W303T5920182KA-5,,Size,XL,,,,,,,,999,1999,662,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Tops - Multicolor,tops-multicolor-33f1,Comfortable and fashionable tops - multicolor,BrownButter,Apparel & Accessories > Clothing,Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W303T5920182KB-1,,Size,XS,,,,,,,,999,1999,662,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659750/brownbutter_products/W303T5920182KB_1.jpg,1,Tops - Multicolor - XS,,FALSE,Tops - Multicolor | BrownButter - Premium Fashion,"Shop Tops - Multicolor at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Multicolor,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W303T5920182KB,,,New,FALSE,,,,,
,tops-multicolor-33f1,,,,,,TRUE,active,W303T5920182KB-2,,Size,S,,,,,,,,999,1999,662,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659751/brownbutter_products/W303T5920182KB_2.jpg,2,Tops - Multicolor - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-multicolor-33f1,,,,,,TRUE,active,W303T5920182KB-3,,Size,M,,,,,,,,999,1999,662,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-multicolor-33f1,,,,,,TRUE,active,W303T5920182KB-4,,Size,L,,,,,,,,999,1999,662,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-multicolor-33f1,,,,,,TRUE,active,W303T5920182KB-5,,Size,XL,,,,,,,,999,1999,662,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Tops - Blue,tops-blue-b6pt,Must-have tops - blue,BrownButter,Apparel & Accessories > Clothing,Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W303T5920251K-1,,Size,XS,,,,,,,,1099,2499,708,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659753/brownbutter_products/W303T5920251K_1.jpg,1,Tops - Blue - XS,,FALSE,Tops - Blue | BrownButter - Premium Fashion,"Shop Tops - Blue at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Blue,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W303T5920251K,,,New,FALSE,,,,,
,tops-blue-b6pt,,,,,,TRUE,active,W303T5920251K-2,,Size,S,,,,,,,,1099,2499,708,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659754/brownbutter_products/W303T5920251K_2.jpg,2,Tops - Blue - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-blue-b6pt,,,,,,TRUE,active,W303T5920251K-3,,Size,M,,,,,,,,1099,2499,708,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-blue-b6pt,,,,,,TRUE,active,W303T5920251K-4,,Size,L,,,,,,,,1099,2499,708,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-blue-b6pt,,,,,,TRUE,active,W303T5920251K-5,,Size,XL,,,,,,,,1099,2499,708,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Tops - Black,tops-black-r9n5,Comfortable and fashionable tops - black,BrownButter,Apparel & Accessories > Clothing,Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W303T5A20490KA-1,,Size,XS,,,,,,,,899,1999,569,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659755/brownbutter_products/W303T5A20490KA_1.jpg,1,Tops - Black - XS,,FALSE,Tops - Black | BrownButter - Premium Fashion,"Shop Tops - Black at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Black,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W303T5A20490KA,,,New,FALSE,,,,,
,tops-black-r9n5,,,,,,TRUE,active,W303T5A20490KA-2,,Size,S,,,,,,,,899,1999,569,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659756/brownbutter_products/W303T5A20490KA_2.jpg,2,Tops - Black - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-black-r9n5,,,,,,TRUE,active,W303T5A20490KA-3,,Size,M,,,,,,,,899,1999,569,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-black-r9n5,,,,,,TRUE,active,W303T5A20490KA-4,,Size,L,,,,,,,,899,1999,569,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-black-r9n5,,,,,,TRUE,active,W303T5A20490KA-5,,Size,XL,,,,,,,,899,1999,569,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Tops - White,tops-white-6rvn,Comfortable and fashionable tops - white,BrownButter,Apparel & Accessories > Clothing,Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W303T5A20490KB-1,,Size,XS,,,,,,,,899,1999,569,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659757/brownbutter_products/W303T5A20490KB_1.jpg,1,Tops - White - XS,,FALSE,Tops - White | BrownButter - Premium Fashion,"Shop Tops - White at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",White,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W303T5A20490KB,,,New,FALSE,,,,,
,tops-white-6rvn,,,,,,TRUE,active,W303T5A20490KB-2,,Size,S,,,,,,,,899,1999,569,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659758/brownbutter_products/W303T5A20490KB_2.jpg,2,Tops - White - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-white-6rvn,,,,,,TRUE,active,W303T5A20490KB-3,,Size,M,,,,,,,,899,1999,569,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-white-6rvn,,,,,,TRUE,active,W303T5A20490KB-4,,Size,L,,,,,,,,899,1999,569,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-white-6rvn,,,,,,TRUE,active,W303T5A20490KB-5,,Size,XL,,,,,,,,899,1999,569,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Tops - Coffee Brown,tops-coffee-brown-q17k,Trending tops - coffee brown collection,BrownButter,Apparel & Accessories > Clothing,Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W303T5B20535A-1,,Size,XS,,,,,,,,999,1999,685,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659759/brownbutter_products/W303T5B20535A_1.jpg,1,Tops - Coffee Brown - XS,,FALSE,Tops - Coffee Brown | BrownButter - Premium Fashion,"Shop Tops - Coffee Brown at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Coffee Brown,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W303T5B20535A,,,New,FALSE,,,,,
,tops-coffee-brown-q17k,,,,,,TRUE,active,W303T5B20535A-2,,Size,S,,,,,,,,999,1999,685,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659761/brownbutter_products/W303T5B20535A_2.jpg,2,Tops - Coffee Brown - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-coffee-brown-q17k,,,,,,TRUE,active,W303T5B20535A-3,,Size,M,,,,,,,,999,1999,685,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-coffee-brown-q17k,,,,,,TRUE,active,W303T5B20535A-4,,Size,L,,,,,,,,999,1999,685,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-coffee-brown-q17k,,,,,,TRUE,active,W303T5B20535A-5,,Size,XL,,,,,,,,999,1999,685,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Tops - Black,tops-black-cftv,Trending tops - black collection,BrownButter,Apparel & Accessories > Clothing,Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W303T5B20643KA-1,,Size,XS,,,,,,,,999,1999,685,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659762/brownbutter_products/W303T5B20643KA_1.jpg,1,Tops - Black - XS,,FALSE,Tops - Black | BrownButter - Premium Fashion,"Shop Tops - Black at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Black,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W303T5B20643KA,,,New,FALSE,,,,,
,tops-black-cftv,,,,,,TRUE,active,W303T5B20643KA-2,,Size,S,,,,,,,,999,1999,685,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659763/brownbutter_products/W303T5B20643KA_2.jpg,2,Tops - Black - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-black-cftv,,,,,,TRUE,active,W303T5B20643KA-3,,Size,M,,,,,,,,999,1999,685,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-black-cftv,,,,,,TRUE,active,W303T5B20643KA-4,,Size,L,,,,,,,,999,1999,685,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-black-cftv,,,,,,TRUE,active,W303T5B20643KA-5,,Size,XL,,,,,,,,999,1999,685,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Tops - Black,tops-black-v4jr,Trending tops - black collection,BrownButter,Apparel & Accessories > Clothing,Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W303T5B20660AA-1,,Size,XS,,,,,,,,799,1999,545,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659764/brownbutter_products/W303T5B20660AA_1.jpg,1,Tops - Black - XS,,FALSE,Tops - Black | BrownButter - Premium Fashion,"Shop Tops - Black at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Black,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W303T5B20660AA,,,New,FALSE,,,,,
,tops-black-v4jr,,,,,,TRUE,active,W303T5B20660AA-2,,Size,S,,,,,,,,799,1999,545,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659765/brownbutter_products/W303T5B20660AA_2.jpg,2,Tops - Black - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-black-v4jr,,,,,,TRUE,active,W303T5B20660AA-3,,Size,M,,,,,,,,799,1999,545,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,tops-black-v4jr,,,,,,TRUE,active,W303T5B20660AA-4,,Size,L,,,,,,,,799,1999,545,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
